coords,alt,time
"(42.351645, -3.795595)",829.319,2017-05-03 10:56:00+00:00
"(42.351249, -3.796388)",825.518,2017-05-03 10:56:37+00:00
"(42.35042, -3.795985)",828.832,2017-05-03 10:57:10+00:00
"(42.349939, -3.796553)",827.719,2017-05-03 10:57:28+00:00
"(42.350056, -3.798375)",824.952,2017-05-03 10:58:55+00:00
"(42.349923, -3.799659)",826.753,2017-05-03 10:59:12+00:00
"(42.349209, -3.801489)",826.508,2017-05-03 10:59:34+00:00
"(42.348227, -3.80288)",826.108,2017-05-03 11:00:01+00:00
"(42.347569, -3.804153)",825.246,2017-05-03 11:00:20+00:00
"(42.347531, -3.806835)",827.344,2017-05-03 11:00:55+00:00
"(42.347872, -3.810842)",827.711,2017-05-03 11:01:50+00:00
"(42.345993, -3.811236)",823.051,2017-05-03 11:03:00+00:00
"(42.344987, -3.810085)",823.068,2017-05-03 11:03:34+00:00
"(42.344881, -3.810274)",823.037,2017-05-04 05:07:03+00:00
"(42.348209, -3.813311)",827.691,2017-05-04 05:09:16+00:00
"(42.348471, -3.813367)",828.448,2017-05-04 05:09:23+00:00
"(42.348862, -3.814303)",827.577,2017-05-04 05:09:40+00:00
"(42.349081, -3.815455)",826.161,2017-05-04 05:09:58+00:00
"(42.34847, -3.817101)",822.727,2017-05-04 05:10:39+00:00
"(42.348408, -3.817022)",822.808,2017-05-04 05:10:55+00:00
"(42.347979, -3.818873)",821.738,2017-05-04 05:11:27+00:00
"(42.347897, -3.820313)",821.466,2017-05-04 05:11:51+00:00
"(42.34884, -3.821733)",822.673,2017-05-04 05:12:26+00:00
"(42.349217, -3.82163)",822.183,2017-05-04 05:12:34+00:00
"(42.349326, -3.821757)",822.02,2017-05-04 05:12:40+00:00
"(42.348994, -3.824093)",821.099,2017-05-04 05:13:19+00:00
"(42.347534, -3.828496)",822.553,2017-05-04 05:15:34+00:00
"(42.345866, -3.828828)",826.33,2017-05-04 05:16:16+00:00
"(42.345178, -3.829392)",828.343,2017-05-04 05:16:39+00:00
"(42.343997, -3.829988)",827.164,2017-05-04 05:17:05+00:00
"(42.343243, -3.830553)",826.01,2017-05-04 05:17:19+00:00
"(42.341415, -3.833217)",826.708,2017-05-04 05:18:29+00:00
"(42.34116, -3.833468)",827.185,2017-05-04 05:18:38+00:00
"(42.340625, -3.833557)",825.913,2017-05-04 05:18:51+00:00
"(42.340558, -3.834199)",827.13,2017-05-04 05:19:13+00:00
"(42.340274, -3.834926)",831.04,2017-05-04 05:19:56+00:00
"(42.340368, -3.834906)",830.817,2017-05-04 05:20:18+00:00
"(42.339943, -3.835437)",832.596,2017-05-04 05:20:43+00:00
"(42.340283, -3.837301)",830.12,2017-05-04 05:21:08+00:00
"(42.340236, -3.838453)",831.037,2017-05-04 05:21:49+00:00
"(42.340484, -3.840344)",830.297,2017-05-04 05:22:22+00:00
"(42.340135, -3.843369)",840.023,2017-05-04 05:25:35+00:00
"(42.340367, -3.846756)",842.725,2017-05-04 05:26:38+00:00
"(42.340642, -3.849082)",845.108,2017-05-04 05:27:19+00:00
"(42.341152, -3.850451)",846.69,2017-05-04 05:28:10+00:00
"(42.341448, -3.853796)",856.628,2017-05-04 05:29:35+00:00
"(42.340882, -3.85818)",863.025,2017-05-04 05:31:05+00:00
"(42.340736, -3.864212)",868.995,2017-05-04 05:32:55+00:00
"(42.341239, -3.865931)",870.752,2017-05-04 05:33:36+00:00
"(42.341877, -3.871254)",883.611,2017-05-04 05:35:52+00:00
"(42.342048, -3.874338)",889.875,2017-05-04 05:37:03+00:00
"(42.341798, -3.875384)",895.772,2017-05-04 05:37:43+00:00
"(42.341924, -3.87713)",900.944,2017-05-04 05:38:36+00:00
"(42.341611, -3.879095)",908.505,2017-05-04 05:39:39+00:00
"(42.34203, -3.88406)",920.915,2017-05-04 05:42:03+00:00
"(42.34232, -3.885736)",922.408,2017-05-04 05:42:40+00:00
"(42.342441, -3.88868)",918.555,2017-05-04 05:43:18+00:00
"(42.342099, -3.891159)",919.693,2017-05-04 05:43:51+00:00
"(42.34085, -3.896019)",914.09,2017-05-04 05:46:31+00:00
"(42.340953, -3.897664)",893.48,2017-05-04 05:49:07+00:00
"(42.340646, -3.899134)",876.047,2017-05-04 05:49:28+00:00
"(42.340701, -3.903975)",847.066,2017-05-04 05:50:10+00:00
"(42.340548, -3.905577)",840.98,2017-05-04 05:50:24+00:00
"(42.340723, -3.907077)",836.887,2017-05-04 05:50:37+00:00
"(42.34063, -3.912497)",831.368,2017-05-04 05:51:39+00:00
"(42.340103, -3.91825)",823.142,2017-05-04 05:52:41+00:00
"(42.339619, -3.920381)",820.426,2017-05-04 05:53:09+00:00
"(42.338842, -3.922019)",820.008,2017-05-04 05:53:39+00:00
"(42.338526, -3.923996)",820.027,2017-05-04 05:54:13+00:00
"(42.338247, -3.924685)",820.045,2017-05-04 05:54:26+00:00
"(42.338663, -3.926852)",824.532,2017-05-04 05:55:57+00:00
"(42.337599, -3.930041)",830.922,2017-05-04 05:58:43+00:00
"(42.337881, -3.931856)",834.949,2017-05-04 05:59:22+00:00
"(42.337915, -3.933341)",837.098,2017-05-04 05:59:56+00:00
"(42.337357, -3.934971)",837.052,2017-05-04 06:00:32+00:00
"(42.336959, -3.937188)",840.989,2017-05-04 06:01:27+00:00
"(42.336293, -3.938969)",846.429,2017-05-04 06:02:18+00:00
"(42.335426, -3.942879)",854.0,2017-05-04 06:03:58+00:00
"(42.334226, -3.945027)",858.32,2017-05-04 06:05:15+00:00
"(42.333308, -3.94797)",867.108,2017-05-04 06:06:43+00:00
"(42.3323, -3.949979)",871.333,2017-05-04 06:07:42+00:00
"(42.332279, -3.950781)",872.081,2017-05-04 06:08:04+00:00
"(42.331416, -3.95188)",875.788,2017-05-04 06:08:46+00:00
"(42.329349, -3.955403)",887.498,2017-05-04 06:10:42+00:00
"(42.328671, -3.956927)",893.535,2017-05-04 06:11:34+00:00
"(42.328295, -3.958432)",900.664,2017-05-04 06:12:41+00:00
"(42.328228, -3.95951)",907.658,2017-05-04 06:13:35+00:00
"(42.328704, -3.963691)",934.525,2017-05-04 06:17:10+00:00
"(42.328473, -3.965989)",937.067,2017-05-04 06:18:37+00:00
"(42.32761, -3.970683)",936.081,2017-05-04 06:20:35+00:00
"(42.327455, -3.972722)",936.019,2017-05-04 06:21:16+00:00
"(42.327801, -3.977043)",935.008,2017-05-04 06:22:37+00:00
"(42.327901, -3.98196)",928.447,2017-05-04 06:25:09+00:00
"(42.326613, -3.984168)",904.895,2017-05-04 06:30:59+00:00
"(42.325906, -3.987687)",891.292,2017-05-04 06:31:42+00:00
"(42.326104, -3.99106)",898.822,2017-05-04 06:33:14+00:00
"(42.326023, -3.993041)",906.239,2017-05-04 06:34:22+00:00
"(42.325414, -3.994229)",916.038,2017-05-04 06:35:27+00:00
"(42.32515, -3.995829)",924.432,2017-05-04 06:36:38+00:00
"(42.324813, -3.996283)",926.979,2017-05-04 06:37:02+00:00
"(42.323833, -3.99882)",930.031,2017-05-04 06:38:30+00:00
"(42.319728, -4.016762)",928.061,2017-05-04 06:44:21+00:00
"(42.317359, -4.023003)",928.707,2017-05-04 06:46:15+00:00
"(42.31533, -4.027565)",923.608,2017-05-04 06:47:31+00:00
"(42.314738, -4.029228)",922.714,2017-05-04 06:47:57+00:00
"(42.314157, -4.030011)",920.192,2017-05-04 06:48:13+00:00
"(42.314158, -4.030766)",922.859,2017-05-04 06:48:25+00:00
"(42.313773, -4.03239)",922.249,2017-05-04 06:48:50+00:00
"(42.313613, -4.033932)",922.046,2017-05-04 06:49:12+00:00
"(42.312857, -4.037967)",921.035,2017-05-04 06:50:09+00:00
"(42.312649, -4.038531)",920.689,2017-05-04 06:50:20+00:00
"(42.312491, -4.040188)",910.126,2017-05-04 06:52:32+00:00
"(42.312895, -4.041911)",894.038,2017-05-04 06:55:11+00:00
"(42.312581, -4.041982)",893.17,2017-05-04 06:55:20+00:00
"(42.312795, -4.041831)",893.517,2017-05-04 06:55:47+00:00
"(42.312807, -4.042051)",891.708,2017-05-04 06:56:59+00:00
"(42.312752, -4.041615)",895.954,2017-05-04 06:58:03+00:00
"(42.312735, -4.04543)",864.442,2017-05-04 06:59:10+00:00
"(42.31294, -4.04607)",863.329,2017-05-04 07:00:17+00:00
"(42.313593, -4.047157)",861.099,2017-05-04 07:00:42+00:00
"(42.31373, -4.048274)",861.356,2017-05-04 07:01:01+00:00
"(42.314065, -4.049405)",854.725,2017-05-04 07:01:20+00:00
"(42.313728, -4.051057)",847.999,2017-05-04 07:02:51+00:00
"(42.313982, -4.053653)",849.636,2017-05-04 07:03:36+00:00
"(42.313355, -4.056642)",849.374,2017-05-04 07:04:33+00:00
"(42.312057, -4.060642)",854.256,2017-05-04 07:05:59+00:00
"(42.311069, -4.062648)",853.521,2017-05-04 07:06:44+00:00
"(42.310608, -4.064301)",848.108,2017-05-04 07:07:13+00:00
"(42.310705, -4.066172)",847.678,2017-05-04 07:07:49+00:00
"(42.310623, -4.068326)",844.946,2017-05-04 07:08:23+00:00
"(42.310812, -4.070307)",833.793,2017-05-04 07:09:23+00:00
"(42.309917, -4.072454)",829.443,2017-05-04 07:11:11+00:00
"(42.309612, -4.074959)",828.93,2017-05-04 07:12:08+00:00
"(42.308993, -4.077601)",826.239,2017-05-04 07:15:14+00:00
"(42.307849, -4.08144)",822.483,2017-05-04 07:16:33+00:00
"(42.306455, -4.084371)",821.24,2017-05-04 07:17:25+00:00
"(42.304045, -4.087621)",821.448,2017-05-04 07:19:32+00:00
"(42.303923, -4.087694)",820.561,2017-05-04 07:19:36+00:00
"(42.303033, -4.087439)",814.917,2017-05-04 07:19:58+00:00
"(42.301701, -4.090972)",813.908,2017-05-04 07:21:04+00:00
"(42.301468, -4.091306)",813.515,2017-05-04 07:21:10+00:00
"(42.298663, -4.093105)",811.943,2017-05-04 07:22:02+00:00
"(42.295049, -4.096112)",810.94,2017-05-04 07:23:36+00:00
"(42.292824, -4.098818)",805.29,2017-05-04 07:25:41+00:00
"(42.292496, -4.099552)",805.447,2017-05-04 07:26:06+00:00
"(42.292629, -4.099715)",807.856,2017-05-04 07:34:39+00:00
"(42.292539, -4.099549)",805.93,2017-05-04 07:39:57+00:00
"(42.292425, -4.099639)",805.117,2017-05-04 07:40:33+00:00
"(42.2916, -4.102043)",803.335,2017-05-04 07:41:09+00:00
"(42.291496, -4.10323)",803.586,2017-05-04 07:41:22+00:00
"(42.292282, -4.124011)",788.014,2017-05-04 07:45:47+00:00
"(42.292053, -4.126258)",788.408,2017-05-04 07:48:55+00:00
"(42.292171, -4.127047)",788.874,2017-05-04 07:49:10+00:00
"(42.292373, -4.127334)",789.982,2017-05-04 07:49:19+00:00
"(42.292572, -4.128361)",792.329,2017-05-04 07:50:08+00:00
"(42.292702, -4.128434)",792.759,2017-05-04 07:50:42+00:00
"(42.292224, -4.12902)",791.566,2017-05-04 07:51:23+00:00
"(42.292462, -4.131534)",801.155,2017-05-04 07:52:50+00:00
"(42.292292, -4.131832)",802.669,2017-05-04 07:53:09+00:00
"(42.290242, -4.132968)",797.616,2017-05-04 07:53:56+00:00
"(42.28934, -4.133858)",800.397,2017-05-04 07:54:22+00:00
"(42.288679, -4.135243)",805.623,2017-05-04 07:55:09+00:00
"(42.287957, -4.138439)",808.325,2017-05-04 07:56:24+00:00
"(42.288221, -4.139642)",812.308,2017-05-04 07:57:03+00:00
"(42.289392, -4.142103)",809.27,2017-05-04 07:58:13+00:00
"(42.290309, -4.144785)",807.588,2017-05-04 07:59:42+00:00
"(42.289926, -4.145865)",800.255,2017-05-04 08:00:01+00:00
"(42.289858, -4.148635)",789.075,2017-05-04 08:00:34+00:00
"(42.290036, -4.150609)",787.142,2017-05-04 08:00:54+00:00
"(42.289692, -4.157504)",775.931,2017-05-04 08:02:23+00:00
"(42.289937, -4.159573)",774.035,2017-05-04 08:02:54+00:00
"(42.289782, -4.162947)",773.942,2017-05-04 08:03:53+00:00
"(42.291067, -4.165457)",774.818,2017-05-04 08:05:51+00:00
"(42.290883, -4.167691)",782.398,2017-05-04 08:06:45+00:00
"(42.290706, -4.168381)",788.117,2017-05-04 08:07:18+00:00
"(42.290834, -4.169321)",802.808,2017-05-04 08:08:20+00:00
"(42.290742, -4.169617)",808.042,2017-05-04 08:08:40+00:00
"(42.290244, -4.170132)",814.99,2017-05-04 08:09:33+00:00
"(42.290034, -4.171512)",833.737,2017-05-04 08:11:01+00:00
"(42.289649, -4.171957)",839.687,2017-05-04 08:11:45+00:00
"(42.289388, -4.172915)",848.174,2017-05-04 08:12:42+00:00
"(42.289084, -4.173195)",850.473,2017-05-04 08:14:10+00:00
"(42.288694, -4.176214)",880.667,2017-05-04 08:17:16+00:00
"(42.288153, -4.176976)",887.254,2017-05-04 08:18:16+00:00
"(42.287966, -4.177839)",896.919,2017-05-04 08:19:07+00:00
"(42.287508, -4.178373)",904.009,2017-05-04 08:19:55+00:00
"(42.287295, -4.178976)",910.319,2017-05-04 08:20:31+00:00
"(42.28731, -4.179142)",912.708,2017-05-04 08:20:54+00:00
"(42.287388, -4.178962)",911.162,2017-05-04 08:27:55+00:00
"(42.287265, -4.17928)",913.09,2017-05-04 08:30:21+00:00
"(42.287397, -4.181861)",914.077,2017-05-04 08:31:39+00:00
"(42.28717, -4.184)",913.157,2017-05-04 08:32:25+00:00
"(42.28661, -4.185526)",902.154,2017-05-04 08:33:03+00:00
"(42.285915, -4.18834)",856.483,2017-05-04 08:33:54+00:00
"(42.286189, -4.19281)",833.017,2017-05-04 08:34:40+00:00
"(42.28598, -4.197769)",821.544,2017-05-04 08:35:30+00:00
"(42.286349, -4.201159)",816.748,2017-05-04 08:36:09+00:00
"(42.28602, -4.201822)",809.561,2017-05-04 08:36:19+00:00
"(42.285744, -4.203448)",801.617,2017-05-04 08:36:35+00:00
"(42.285743, -4.206332)",797.708,2017-05-04 08:37:06+00:00
"(42.285377, -4.210504)",795.385,2017-05-04 08:38:02+00:00
"(42.283698, -4.216031)",792.853,2017-05-04 08:39:27+00:00
"(42.283186, -4.22036)",789.59,2017-05-04 08:40:30+00:00
"(42.282567, -4.223152)",789.62,2017-05-04 08:41:10+00:00
"(42.281765, -4.225574)",791.887,2017-05-04 08:41:56+00:00
"(42.281196, -4.226654)",797.166,2017-05-04 08:42:38+00:00
"(42.281708, -4.233738)",799.01,2017-05-04 08:45:04+00:00
"(42.281638, -4.236611)",792.177,2017-05-04 08:45:52+00:00
"(42.280884, -4.239198)",782.323,2017-05-04 08:46:44+00:00
"(42.278929, -4.243297)",769.183,2017-05-04 08:48:04+00:00
"(42.278855, -4.243238)",769.311,2017-05-04 08:48:47+00:00
"(42.279005, -4.24325)",769.208,2017-05-04 08:53:43+00:00
"(42.278705, -4.244691)",769.413,2017-05-04 08:55:43+00:00
"(42.277568, -4.247194)",769.051,2017-05-04 08:57:52+00:00
"(42.277495, -4.247862)",769.068,2017-05-04 08:59:29+00:00
"(42.277765, -4.248664)",769.078,2017-05-04 09:00:01+00:00
"(42.27919, -4.249866)",768.135,2017-05-04 09:02:32+00:00
"(42.279775, -4.25006)",768.094,2017-05-04 09:02:48+00:00
"(42.281036, -4.250143)",768.588,2017-05-04 09:03:19+00:00
"(42.28199, -4.250532)",768.995,2017-05-04 09:04:00+00:00
"(42.283743, -4.252554)",769.024,2017-05-04 09:04:49+00:00
"(42.284882, -4.253447)",770.004,2017-05-04 09:05:26+00:00
"(42.286558, -4.255965)",770.714,2017-05-04 09:06:36+00:00
"(42.287134, -4.256521)",771.008,2017-05-04 09:06:56+00:00
"(42.287869, -4.257559)",771.583,2017-05-04 09:08:00+00:00
"(42.287297, -4.257997)",771.861,2017-05-04 09:08:31+00:00
"(42.287029, -4.261692)",771.078,2017-05-04 09:09:36+00:00
"(42.285461, -4.26446)",771.628,2017-05-04 09:10:36+00:00
"(42.28244, -4.274809)",779.915,2017-05-04 09:14:26+00:00
"(42.280911, -4.283381)",786.034,2017-05-04 09:18:36+00:00
"(42.280777, -4.284995)",789.048,2017-05-04 09:19:14+00:00
"(42.280888, -4.286738)",794.235,2017-05-04 09:19:59+00:00
"(42.279165, -4.291546)",800.039,2017-05-04 09:21:46+00:00
"(42.278745, -4.296657)",808.501,2017-05-04 09:23:44+00:00
"(42.278033, -4.297944)",809.121,2017-05-04 09:24:11+00:00
"(42.277002, -4.301376)",817.408,2017-05-04 09:25:26+00:00
"(42.276312, -4.303027)",826.834,2017-05-04 09:26:18+00:00
"(42.274404, -4.309984)",811.272,2017-05-04 09:28:05+00:00
"(42.272604, -4.314045)",808.219,2017-05-04 09:29:08+00:00
"(42.271945, -4.31593)",805.799,2017-05-04 09:29:39+00:00
"(42.270256, -4.323933)",802.066,2017-05-04 09:31:45+00:00
"(42.269732, -4.325813)",799.135,2017-05-04 09:32:21+00:00
"(42.267933, -4.330607)",793.569,2017-05-04 09:33:50+00:00
"(42.265184, -4.336723)",787.586,2017-05-04 09:35:37+00:00
"(42.263249, -4.340457)",790.175,2017-05-04 09:37:11+00:00
"(42.261995, -4.343773)",784.828,2017-05-04 09:38:13+00:00
"(42.261458, -4.344734)",783.02,2017-05-04 09:38:34+00:00
"(42.261138, -4.345048)",782.008,2017-05-04 09:38:45+00:00
"(42.261198, -4.344792)",782.278,2017-05-04 09:41:30+00:00
"(42.260793, -4.345548)",782.086,2017-05-04 09:48:56+00:00
"(42.259969, -4.346004)",782.023,2017-05-04 09:49:16+00:00
"(42.259528, -4.346452)",781.593,2017-05-04 09:49:32+00:00
"(42.259115, -4.346549)",781.45,2017-05-04 09:49:45+00:00
"(42.258886, -4.346824)",781.679,2017-05-04 09:49:54+00:00
"(42.258319, -4.346881)",782.163,2017-05-04 09:50:27+00:00
"(42.25795, -4.34773)",782.61,2017-05-04 09:51:12+00:00
"(42.258527, -4.348036)",783.376,2017-05-04 09:51:32+00:00
"(42.259319, -4.348821)",786.09,2017-05-04 09:51:54+00:00
"(42.259919, -4.348443)",786.319,2017-05-04 09:52:14+00:00
"(42.261024, -4.348732)",786.308,2017-05-04 09:52:43+00:00
"(42.261602, -4.349736)",788.028,2017-05-04 09:53:05+00:00
"(42.263015, -4.351147)",787.916,2017-05-04 09:53:41+00:00
"(42.261821, -4.353883)",788.063,2017-05-04 09:54:28+00:00
"(42.259447, -4.358109)",789.863,2017-05-04 09:56:23+00:00
"(42.258996, -4.360436)",792.86,2017-05-04 09:57:17+00:00
"(42.258684, -4.363257)",791.279,2017-05-04 09:58:16+00:00
"(42.258346, -4.364228)",793.013,2017-05-04 09:58:47+00:00
"(42.258274, -4.37605)",793.87,2017-05-04 10:02:31+00:00
"(42.258413, -4.380825)",794.033,2017-05-04 10:03:49+00:00
"(42.25975, -4.385745)",793.123,2017-05-04 10:05:19+00:00
"(42.262837, -4.388544)",791.815,2017-05-04 10:06:43+00:00
"(42.263131, -4.389166)",791.508,2017-05-04 10:06:55+00:00
"(42.264582, -4.397195)",792.584,2017-05-04 10:09:06+00:00
"(42.264502, -4.397923)",793.042,2017-05-04 10:09:18+00:00
"(42.263692, -4.399074)",792.369,2017-05-04 10:10:23+00:00
"(42.264318, -4.399138)",790.299,2017-05-04 10:12:38+00:00
"(42.265134, -4.400317)",788.926,2017-05-04 10:13:01+00:00
"(42.266045, -4.401117)",785.055,2017-05-04 10:13:18+00:00
"(42.266244, -4.401472)",784.779,2017-05-04 10:13:22+00:00
"(42.266356, -4.40219)",783.246,2017-05-04 10:13:29+00:00
"(42.266104, -4.405966)",780.025,2017-05-04 10:14:35+00:00
"(42.267988, -4.404925)",781.026,2017-05-04 10:15:54+00:00
"(42.268925, -4.404687)",781.108,2017-05-04 10:16:19+00:00
"(42.269629, -4.404281)",782.708,2017-05-04 10:16:57+00:00
"(42.269421, -4.404411)",782.043,2017-05-04 10:25:56+00:00
"(42.269472, -4.404569)",782.181,2017-05-04 10:33:19+00:00
"(42.267953, -4.405014)",781.038,2017-05-04 10:33:56+00:00
"(42.266308, -4.405965)",780.038,2017-05-04 10:34:32+00:00
"(42.266217, -4.406142)",780.025,2017-05-04 10:34:59+00:00
"(42.265602, -4.406333)",780.054,2017-05-04 10:39:14+00:00
"(42.265596, -4.40622)",780.018,2017-05-04 10:39:52+00:00
"(42.265611, -4.40642)",780.095,2017-05-04 10:44:55+00:00
"(42.265563, -4.406234)",780.023,2017-05-04 10:45:29+00:00
"(42.264515, -4.406981)",780.083,2017-05-04 10:46:08+00:00
"(42.264405, -4.406667)",779.011,2017-05-04 10:46:18+00:00
"(42.264781, -4.406736)",779.808,2017-05-04 10:51:06+00:00
"(42.266181, -4.40602)",780.083,2017-05-04 10:51:55+00:00
"(42.266222, -4.406215)",780.011,2017-05-04 10:54:09+00:00
"(42.268154, -4.404976)",781.098,2017-05-04 10:56:29+00:00
"(42.267936, -4.405353)",781.028,2017-05-04 10:56:56+00:00
"(42.26809, -4.405506)",781.185,2017-05-04 10:57:04+00:00
"(42.267866, -4.405022)",781.044,2017-05-04 10:57:26+00:00
"(42.266074, -4.40598)",780.068,2017-05-04 10:58:41+00:00
"(42.266205, -4.404353)",781.075,2017-05-04 10:59:31+00:00
"(42.266054, -4.406052)",780.086,2017-05-04 11:05:12+00:00
"(42.264995, -4.406709)",779.26,2017-05-04 11:05:43+00:00
"(42.264452, -4.406717)",779.226,2017-05-04 11:06:10+00:00
"(42.264547, -4.406785)",779.608,2017-05-04 11:18:13+00:00
"(42.264448, -4.40682)",779.689,2017-05-04 11:19:03+00:00
"(42.264857, -4.406742)",779.697,2017-05-04 11:19:15+00:00
"(42.265991, -4.406074)",780.094,2017-05-04 11:19:40+00:00
"(42.266276, -4.402119)",783.914,2017-05-04 11:20:38+00:00
"(42.26612, -4.401919)",785.841,2017-05-04 11:20:47+00:00
"(42.265032, -4.402658)",785.92,2017-05-04 11:21:25+00:00
"(42.264752, -4.402567)",786.044,2017-05-04 11:21:50+00:00
"(42.265087, -4.402526)",785.971,2017-05-05 04:53:56+00:00
"(42.265949, -4.401934)",785.951,2017-05-05 04:54:23+00:00
"(42.266273, -4.401939)",784.901,2017-05-05 04:54:31+00:00
"(42.266078, -4.406221)",780.011,2017-05-05 04:55:32+00:00
"(42.265299, -4.407777)",781.008,2017-05-05 04:56:05+00:00
"(42.264977, -4.413518)",786.186,2017-05-05 04:58:00+00:00
"(42.265016, -4.41398)",788.244,2017-05-05 04:58:09+00:00
"(42.265249, -4.414458)",788.121,2017-05-05 04:58:20+00:00
"(42.265074, -4.415291)",787.211,2017-05-05 04:58:36+00:00
"(42.265262, -4.417234)",787.738,2017-05-05 04:59:08+00:00
"(42.265672, -4.418165)",785.787,2017-05-05 04:59:22+00:00
"(42.265479, -4.418764)",784.681,2017-05-05 04:59:30+00:00
"(42.265477, -4.419489)",781.778,2017-05-05 04:59:38+00:00
"(42.26769, -4.442416)",778.959,2017-05-05 05:05:50+00:00
"(42.267718, -4.442291)",779.403,2017-05-05 05:05:55+00:00
"(42.269313, -4.445311)",779.623,2017-05-05 05:07:01+00:00
"(42.268695, -4.448148)",775.208,2017-05-05 05:09:42+00:00
"(42.268781, -4.44867)",775.956,2017-05-05 05:09:49+00:00
"(42.269117, -4.449244)",775.874,2017-05-05 05:10:00+00:00
"(42.268669, -4.450528)",776.011,2017-05-05 05:10:39+00:00
"(42.268787, -4.45134)",775.081,2017-05-05 05:10:49+00:00
"(42.272635, -4.461606)",777.058,2017-05-05 05:13:20+00:00
"(42.273424, -4.463329)",778.017,2017-05-05 05:13:47+00:00
"(42.283556, -4.479321)",782.631,2017-05-05 05:18:42+00:00
"(42.285322, -4.481664)",786.048,2017-05-05 05:20:11+00:00
"(42.286542, -4.482927)",783.473,2017-05-05 05:20:40+00:00
"(42.297182, -4.498408)",789.185,2017-05-05 05:25:30+00:00
"(42.298432, -4.50047)",789.113,2017-05-05 05:26:07+00:00
"(42.311959, -4.532517)",802.208,2017-05-05 05:34:50+00:00
"(42.322524, -4.566953)",837.258,2017-05-05 05:45:05+00:00
"(42.324445, -4.571384)",847.046,2017-05-05 05:46:57+00:00
"(42.337338, -4.596239)",824.273,2017-05-05 05:53:04+00:00
"(42.337458, -4.599231)",826.073,2017-05-05 05:54:46+00:00
"(42.337184, -4.601113)",828.02,2017-05-05 05:55:21+00:00
"(42.337484, -4.602198)",830.049,2017-05-05 05:55:51+00:00
"(42.33738, -4.601941)",830.053,2017-05-05 05:56:24+00:00
"(42.337507, -4.601785)",830.05,2017-05-05 05:56:43+00:00
"(42.337573, -4.602267)",830.032,2017-05-05 05:58:57+00:00
"(42.337399, -4.602393)",830.092,2017-05-05 05:59:09+00:00
"(42.337751, -4.603566)",830.111,2017-05-05 05:59:50+00:00
"(42.338024, -4.603783)",830.008,2017-05-05 06:00:14+00:00
"(42.338761, -4.603698)",831.794,2017-05-05 06:01:16+00:00
"(42.339526, -4.60397)",834.382,2017-05-05 06:01:52+00:00
"(42.340391, -4.604673)",837.499,2017-05-05 06:03:25+00:00
"(42.34058, -4.604349)",838.119,2017-05-05 06:03:48+00:00
"(42.339749, -4.605567)",839.176,2017-05-05 06:04:34+00:00
"(42.33989, -4.605169)",838.265,2017-05-05 06:04:47+00:00
"(42.339663, -4.605051)",836.719,2017-05-05 06:04:53+00:00
"(42.339457, -4.605191)",835.166,2017-05-05 06:04:58+00:00
"(42.339374, -4.60593)",832.462,2017-05-05 06:05:09+00:00
"(42.339698, -4.606766)",822.283,2017-05-05 06:05:22+00:00
"(42.339656, -4.608431)",819.411,2017-05-05 06:07:11+00:00
"(42.340777, -4.61064)",820.208,2017-05-05 06:07:48+00:00
"(42.340795, -4.612709)",821.357,2017-05-05 06:08:40+00:00
"(42.340989, -4.613485)",821.735,2017-05-05 06:08:55+00:00
